SLC25A5,HSPA1A,SARS,CST3,HMCES,AEBP1,MPZL1,UBE2A,LTF,LTBR,TPP2,NR1H3,PHACTR2,NRGN,PRAME,RAB32,TMEM243,GOLIM4,PTGS2,MYB,LCK,RHOH,HOXB2,ADAM28,CD33,GPR17,BLK,CYP4F3,KDM5D,CD3G,HMHB1,HPR,AMY2B,APLP2,DHX38,GLRX,PRKD2,PLAGL1,TM4SF1,DLK1,GATA2,PCGF1,RPL39L,LAMA5,DLC1,NPIPB13,SBF1,LCN2,OLFM4,BBIP1,VAMP1,CD3D,RUFY3,CSPG4,CTSW,HIST1H4J,AZU1,TMED7,RIF1,PTGS1,MUC4,UBBP1,PDCD6IPP2,CHCHD2,BACE1,ARHGAP5,CCNB1IP1,FXYD5,DHX32,PRKCH,C1RL,GALNT11,MICALL2,PGGHG,CD177,ATP8B4,VPREB1,SLC26A6,RPL22,RAB15,ADGRA2,MARCH8,PAX5,RTN2,MCF2L,target
11.934335958538401,10.954495492166,8.75859318081655,9.79615374384468,6.423132204117321,7.1470011438915195,9.03399298632306,8.38780360580593,6.83884339745821,8.14487233900925,7.532499648142901,8.29890885570935,7.33082871721595,6.85720801300837,5.543341978423951,10.0260604718776,5.42637032486316,5.46358943772687,5.629917601146211,11.5486190104409,6.04217557687687,8.07313483035639,9.35718027465513,7.36812995415759,9.71646905753854,4.7541314212216905,5.56430455136817,4.6004714920493,8.35426613047559,6.24332514746857,5.03543712352829,5.5014200979564105,3.98209394029853,11.0099758269837,8.29253087845888,9.04269323390226,6.86132933411592,8.083020495257891,7.56049028631488,5.1218118159625705,8.43500837110982,7.7575725585595094,4.85175349191771,6.00763747141205,6.987712968134789,10.506486385442999,6.863236629070361,6.20106789811812,3.9254247799870003,6.323859075532139,7.793139824954901,6.7489171834932105,6.67114269709715,5.42080214783852,10.5920973130112,7.1005414117228405,12.9232037898947,4.33603241995106,5.63672148137622,6.49147433995476,4.460810482032,8.52437646633439,7.67507602188879,11.7809727780751,7.821324045063619,5.20454530796603,8.96305200310858,10.5687544828523,8.633312362918321,6.7656699637724005,5.674027721171419,7.32391822929198,7.228168350195721,7.0604373759865,6.55371808803698,9.536400326852869,4.95950751232487,6.93970445959834,11.1775043294575,7.31059062427615,8.03819205729287,6.3959121999820105,6.204008435604861,6.51365823863759,7.80863096150645,1
12.4302,12.9685,5.5315900000000005,5.52155,9.2133,8.553189999999999,6.52729,11.4688,11.7625,6.977860000000001,7.02375,4.75042,2.93945,5.96628,4.86287,6.43754,8.51965,4.73292,4.06886,11.0827,5.89647,9.04526,6.112430000000001,5.36191,5.9035400000000005,3.3107900000000003,6.98995,4.638999999999999,8.78594,4.99329,6.0431,6.31004,7.21537,4.42569,7.33591,6.75235,10.2443,3.5759800000000004,5.67391,4.13884,7.095289999999999,6.84975,5.30322,6.5549800000000005,4.96725,12.2755,7.9733,10.1929,4.10544,5.39323,11.974,7.39342,4.44647,4.27491,6.91795,8.65733,6.61585,5.27464,6.02888,6.555219999999999,8.1728,10.7108,5.61065,7.356,6.40143,3.5414,9.88293,10.0205,6.877489999999999,5.24828,4.66597,5.71127,6.45327,10.4362,6.50875,3.2216299999999998,6.32426,6.26085,10.4209,8.41495,5.927919999999999,10.2613,8.82274,5.678999999999999,6.39971,0
12.2886,8.70091,4.45231,7.405130000000001,7.460439999999999,9.12391,7.9779100000000005,9.51712,4.2568,6.65575,5.5305800000000005,4.5503,2.6698,6.552569999999999,4.0889,9.78727,8.46439,4.57447,4.12346,10.8152,12.130999999999998,10.3753,5.43797,4.72613,5.81235,3.23064,4.54741,3.4219,9.55273,9.72307,6.0107800000000005,5.36521,5.018680000000001,5.56617,7.8663,9.594610000000001,6.82971,6.951010000000001,5.2945,4.54911,9.089739999999999,8.13835,9.69022,5.61436,5.20011,10.2683,5.93475,4.920059999999999,3.1351,8.2088,8.47263,13.2514,4.71673,3.5440400000000003,8.32882,8.23916,5.0572099999999995,6.95345,6.2870800000000004,4.44977,4.00364,10.0708,7.44005,6.09725,6.911230000000001,4.49328,9.537469999999999,11.3644,7.73204,9.248330000000001,4.68539,6.05658,5.10594,9.90194,5.89424,3.21945,5.65315,5.83584,10.524000000000001,9.43557,5.48002,6.802980000000001,4.32034,5.4012400000000005,7.58062,0
11.365521480044999,8.81540859409067,8.76544562875168,6.68858935788262,8.2301066407901,8.43958573905171,8.43617155838717,8.82323195140805,6.411975016215769,6.474388169785219,6.98331717150696,6.167405700935411,6.568265533247731,6.62293987196728,5.8449220762182,8.285101492428861,9.50239370183803,5.732080774175709,5.107476027291191,12.059357242232402,8.11157287771826,8.75453414023613,6.698276956454,5.67815955757212,7.932989469961951,5.15247762107664,6.137195426804639,5.6957005742071605,6.78533973945629,6.34051920408411,6.01353269650395,5.01056536964842,3.9576377925251096,8.81586624857689,7.76178064228391,10.2754263501532,7.9001487185117805,5.22186537125571,5.7989225593093705,5.515354597589639,6.46443014642191,7.3971344133345305,5.90782955721457,4.93225595859158,6.485539186114889,10.9651619811602,6.95018593891211,5.812149226031281,4.72245666224877,6.69385722199016,7.82352460291771,7.28667564525041,7.671719418490611,4.769092536534719,7.03192234918554,7.00950090337901,5.3806507171058895,4.19657101346567,5.73637349486596,6.8097272131211195,4.434906728386401,9.104219024956109,6.88615296884271,11.213865816124699,6.528845389149639,6.0642760926098,9.302532168229199,9.793181834061539,7.984859376595679,8.98059883919225,4.86946529436437,5.52896781520468,5.61912894716089,7.264858890790499,7.49614383758634,4.633062093830509,9.935405935418839,5.90071279248017,9.889362482891869,8.35350094042084,7.503004152016,7.53792971122021,11.146291870818802,5.72665202464028,8.2610102374703,0
12.467,8.3057,5.0397300000000005,7.478910000000001,7.102410000000001,10.0324,7.98124,9.09782,12.4816,6.72602,6.09665,5.760730000000001,5.948180000000001,6.15774,5.78011,9.50522,7.9797,7.06387,4.863659999999999,11.4632,11.8397,10.2754,6.901489999999999,4.67232,6.20378,3.62245,5.126530000000001,5.157030000000001,8.89295,10.1232,7.4705699999999995,8.05649,6.55194,6.79559,7.68375,9.19287,8.188830000000001,7.21737,5.06452,4.00279,4.89827,8.05492,5.3872800000000005,4.178030000000001,4.76518,10.2652,7.67992,11.5317,8.131089999999999,7.73853,7.8593399999999995,12.8633,8.59357,3.36959,7.741969999999999,8.458789999999999,9.222669999999999,7.09347,8.084430000000001,4.93591,7.592410000000001,9.073839999999999,7.2226300000000005,7.92978,7.085380000000001,6.475969999999999,10.036,11.0243,6.91887,9.84264,6.8734399999999996,4.88267,5.6465,9.12921,7.320060000000001,4.22824,8.23734,5.701230000000001,11.9313,8.09533,5.439690000000001,9.30823,4.2712900000000005,5.26694,6.756810000000001,0
12.2386,8.18931,5.26506,8.023539999999999,8.38993,10.8466,8.19155,10.7906,10.9118,7.74785,8.48762,4.44524,2.96621,5.37062,4.8960099999999995,6.54139,11.0791,3.0533099999999997,5.87838,10.3365,7.333489999999999,10.3305,5.84302,4.95374,6.6931199999999995,3.53955,9.54283,4.75802,7.960389999999999,4.93208,6.90764,5.97429,7.319,6.91258,7.766830000000001,9.93759,10.7555,4.02281,4.99889,4.22337,6.20723,8.52792,5.948169999999999,5.76079,4.433730000000001,11.7073,8.476569999999999,10.0081,6.91325,7.37755,10.2545,7.35222,7.5869100000000005,3.6812199999999997,7.27451,9.042910000000001,9.12762,7.28118,8.45608,6.04208,4.34998,8.623,4.95745,7.8208,7.58432,4.62209,10.1583,11.5136,7.2299,9.0674,6.78595,5.3204199999999995,5.83357,11.3698,5.505269999999999,3.1920900000000003,12.085,5.93012,11.2286,8.085280000000001,5.70752,8.4966,10.0499,4.8196,6.57343,0
12.4413,5.79376,5.05465,5.56534,7.44418,9.99441,8.77384,10.3683,5.01436,7.98573,7.913639999999999,4.97069,4.82943,6.5212,4.574319999999999,5.34121,9.8524,8.348230000000001,4.276669999999999,11.5466,5.44184,9.31322,5.634530000000001,4.22419,5.30851,3.9791199999999995,10.2905,3.5078,3.30104,4.57267,7.66973,5.4885,6.15627,6.69522,8.42327,9.94828,9.51983,5.22425,4.98975,4.47308,7.3829,7.364330000000001,7.2755,5.67631,5.21516,10.5687,7.90187,4.93486,3.4596199999999997,7.6864300000000005,9.8584,7.26695,5.03975,6.29549,7.9074800000000005,8.68561,6.69658,5.63593,8.47809,6.750439999999999,3.6285,8.57799,5.04547,8.27046,6.33622,3.5787400000000003,10.5362,10.3869,7.10659,6.83627,4.080419999999999,5.91955,5.40815,7.670960000000001,5.23421,7.775639999999999,10.6386,6.1554400000000005,11.3281,6.437119999999999,5.37458,7.08878,11.3407,5.478,6.22825,0
11.6872,8.81545,3.79927,5.4639999999999995,7.2095,10.167,8.60648,9.45717,5.74624,7.55664,7.04909,5.1241,4.26783,4.63517,4.92405,5.94926,8.65065,8.92023,4.68657,12.2855,4.810230000000001,8.814060000000001,6.46941,4.53573,5.105,3.57254,8.918460000000001,3.8546,4.35575,5.12483,8.19401,5.1059,7.57349,4.24177,7.7047,9.023430000000001,8.56985,7.02842,5.8061300000000005,4.39503,5.84793,7.119389999999999,6.79565,5.81504,5.0705599999999995,11.1717,7.9679,5.82678,3.0276400000000003,7.438110000000001,9.38821,6.17817,8.34389,7.1157,8.19539,9.40704,5.274859999999999,5.51969,8.732330000000001,5.86239,3.7924599999999997,8.73221,7.988910000000001,10.1245,6.80103,4.3131,10.7252,9.31442,8.0609,4.76505,4.65252,5.38791,5.79223,7.49503,5.28536,9.4265,9.96424,5.6071599999999995,11.4848,6.36261,4.69848,8.15119,11.5286,5.71218,7.021719999999999,0
11.677370951306699,11.2189836943786,9.262306582455631,10.9608647276135,6.28784191188822,6.98246807523875,7.570513338433879,8.71237597434681,6.651242205378329,8.22537546992901,7.789478641916929,7.103604463779019,6.079560269118691,7.786602965211901,10.3631875750293,10.3894219365732,5.715317404317321,5.658252166549361,6.9949127088446295,11.376734751388302,6.47341689953576,7.056110577303571,8.178469966743268,5.4700834118082495,9.60893030808056,4.579785089609481,4.828390033724929,4.61928746917624,5.63236686112965,6.2812556053827695,5.09228165848149,5.360214733272009,4.34117165337582,11.4228735310603,8.00987018178936,8.18656221711707,6.91237207826316,6.45012294917545,5.78822851510378,5.46049026525547,6.801716568693099,7.76452072054385,5.32714154393885,5.43780350713953,5.985296941502201,9.506861682355929,7.192631749569321,6.62218404307539,3.97622694031595,6.48682621394676,6.64193801385532,7.42222677546004,5.7408687336738495,5.3751880563167695,8.377627173529849,7.10402159986351,11.338081249757801,4.1744531985577105,5.35200886116462,8.06568462758964,4.52996606096081,8.98362424636933,7.537656237060441,11.737935236401599,8.451274262530081,4.773410254023299,9.99839425916509,9.90081293214839,8.27705864266528,6.99219686320482,4.991713818914491,6.05631054891875,7.064009460228339,6.467063633122059,7.3362407807596695,8.830505137901321,4.870389257665769,6.47958885463425,11.1736254253352,7.54872604705922,8.76555805653876,5.88914032618881,6.1074237988269005,6.64022404943153,8.0494504779794,1
11.3338,10.1572,4.1537,12.107999999999999,6.38959,6.726389999999999,6.14502,9.0053,4.88544,8.43242,5.7493,4.8016,7.9173800000000005,9.33235,4.06029,8.50794,9.11793,6.818169999999999,12.905,6.733910000000001,10.3813,9.793339999999999,5.90958,8.31225,8.50751,3.21425,8.3725,3.19928,4.16415,8.564010000000001,3.9383,5.46314,7.10992,9.2499,6.99118,8.542710000000001,7.10855,6.9664,6.51052,3.7408,7.88385,6.9826,4.9679400000000005,5.4257599999999995,5.39136,11.0821,6.751360000000001,5.69942,3.0868,9.36909,7.56165,11.1356,8.09004,3.05444,10.9529,7.1055,4.6323,7.43335,8.18249,6.65845,3.97099,7.96132,5.26979,7.026739999999999,6.88524,4.23458,8.7672,11.7009,7.47887,10.4951,6.76806,8.667539999999999,4.50512,9.0291,5.41721,5.09782,4.16345,5.959890000000001,10.6958,5.79292,6.7008399999999995,9.19033,7.733210000000001,5.31034,6.68462,1
13562.5001920492,1394.99304639147,1865.15949379638,1977.5129352762199,1140.96802930458,261.983754020324,1228.75472737417,2790.88868635823,53.67209034449,1778.7848988557398,5603.276393691141,1252.80397810118,750.581800937292,59.556494881102104,649.986814107882,1505.70487846322,604.743867906731,856.480478636949,7311.767518159829,4326.76507141404,757.452031435644,2815.6201957800104,1036.4175510703801,3620.2805046637395,4544.481188341289,0.34379692346541496,327.461403448035,23.2541324411627,22.336830799558,252.129577680221,0.0,0.336374578780498,764.68333172181,9932.31786101072,2487.02432010508,1139.71483529458,1531.21088976,3205.4075355594105,19.2577468968056,0.0,6385.1114152761,832.3238271017419,31.2301158478657,1259.4808737692301,457.37962005226603,177.984749124599,5307.92514081548,1.85841756904506,0.0,778.134254622444,3455.3205457738,629.8553594183841,1697.75204771092,62.0274651190822,9651.34071942422,55.398575717042895,4650.01590369996,2379.42296332352,2208.16808607651,1754.7174338012803,29.801872693919396,1.8939684005826598,94.36927231459221,7230.931085233051,745.63662905028,273.45036914420103,3295.7908636632696,7288.6212280746095,592.95518943368,1226.46852726359,1162.63155938237,1196.16902857189,3089.3575587554806,3078.97679818441,3.1926269544815202,11513.011803269299,11.340404932063901,441.475140242067,32159.963556284598,150.5392593253,105.56839426098101,2350.50809654768,396.256873254112,120.506485915482,75.2547645690352,1
6185.820928034929,2677.81314049228,2429.7789161190803,885.8826657695911,833.049490909366,2671.79058611773,2066.13064760246,1756.6873881709,343.966951904296,2233.99418453062,5794.95816110545,927.262692464575,1191.6093819558198,641.646124608589,4320.5680195775,1638.7832022510001,630.1796448302999,4450.7398588642,174.67360493178901,15118.2039046402,475.66150134044005,738.965929030656,9.732380849685349,1432.0482421870402,3530.4604850150704,0.0,226.496768135837,117.71275437470699,307.096319408671,143.160065067382,0.0,0.7362461297681869,752.707321808982,15535.592836075,3217.98331941112,700.776780184993,868.102125843708,4983.52564685212,11.391789964235198,990.370075566431,16020.8022224691,448.39648083326597,117.284483662295,2642.30485528126,2509.4419658928,238.19139966061198,3170.24826448489,609.162014278239,35.300783126307294,751.642482850816,1373.80644303612,220.834179109127,524.6161923672901,33.0746076138375,507.61075751251,60.424763909895404,3119.4513913052697,2031.33201585307,3572.2976493795295,4347.95975047185,2.6269728398384102,2.22617551246983,9.74611071835927,3029.39809270851,949.736605893438,107.276494505275,943.887408303806,10123.0003066758,818.4752691177961,841.372514054478,1996.1172877698498,483.34611789465896,1570.043640806,4146.898447570539,23.0518223464589,5439.91654629862,11.425321903916302,854.9155459598841,20930.7904750903,246.45948989855702,4539.21152619261,2490.3285880595,1791.69506170547,127.56081801439801,509.551045792364,1
12.1641,11.7694,5.0132900000000005,10.3614,5.78135,6.8003,6.66823,9.440719999999999,13.8079,8.35856,5.536569999999999,6.45789,8.68566,8.33341,4.40182,10.2178,7.9478,7.3049800000000005,9.17399,10.767999999999999,7.26616,8.16334,7.7764,7.389710000000001,8.69489,2.96685,4.92997,9.47835,9.32725,5.34143,4.4642,10.550999999999998,6.558730000000001,9.24906,7.28823,10.8001,7.7257,8.35587,5.77591,10.6992,8.16577,7.6950199999999995,5.05775,4.836880000000001,5.87448,10.0363,6.820939999999999,13.4779,11.4912,6.87011,8.53536,7.69222,5.6054,3.71181,9.04885,7.11684,13.2902,6.86295,7.89155,6.820939999999999,4.4351,8.25157,6.07704,6.14869,7.42365,5.28061,9.278880000000001,11.5826,8.34782,7.837460000000001,8.508410000000001,7.22934,6.561539999999999,6.0347800000000005,5.73078,8.720130000000001,6.48027,7.0178199999999995,11.2982,6.00863,6.960889999999999,9.96659,4.586469999999999,5.79488,6.25805,1
